ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,WQI,OCI,TSI,CCI,PLI
0.7492370865170388,0.8573671434354723,0.6235786886218033,0.4357683920378962,0.6342563352555981,0.8575839470848047,0.599759575323309,0.4183696910337325,0.0347809237151373,0,0.6692114402238345,0.5090646331785208,0.3291798061684703,0.5565947675389346,0.49613147277574227
0.5446973907907938,0.5403757657287959,0.2546312778199299,0.2960237953058902,0.3985316394498627,0.7751380803505653,0.2255232909182516,0.3824737347020525,0.4225145592524297,0,0.503597726474278,0.30399851281015206,0.33857291853617977,0.3066929085580015,0.35900972315260177
0.4645459519424317,0.5070090425766623,0.5947684762201756,0.5635144062117377,0.4834314755561553,0.76832846787376,0.5826257722478377,0.2158932381086643,0.8280033953864822,0,0.5699550753960212,0.39925950517825104,0.7113859358033289,0.543190551338577,0.4209463732921857
0.5569793844811177,0.6513183685784613,0.5312808596912096,0.3837739513681892,0.5268378060232851,0.291474484258784,0.2960748015516421,0.7717615943655308,0.6867248845152325,0,0.439766406532844,0.5339181979585865,0.609002872103221,0.4022288529810388,0.560791117252335
0.4001714700731261,0.1140266318067243,0.4774087990396053,0.6402804651581748,0.3179493473701057,0.5316076933310597,0.5285739013848876,0.7489706998694011,0.7585044306278467,0,0.4725022439831166,0.6387723006271444,0.617956614833726,0.4956012379710561,0.5690668374658939
0.5695753536261053,0.0160575985202001,0.5483001504983734,0.3864124233097544,0.3491390708112984,0.4808271635918645,0.4611734668573526,0.4706221555496605,0.4363318371469081,0,0.4464885028347557,0.4658978112035066,0.4923159938226408,0.39890832032613516,0.4020578832235711
0.7641411359310049,0.2879520021040655,0.4634949212832118,0.5812720935118363,0.4534497736684675,0.4998131122665614,0.2712921640934169,0.4558530781764612,0.2935499286583106,0,0.5746690288444675,0.36357262113493904,0.37852242497076116,0.4353380104245736,0.49685831511892165
0.2800570628034342,0.3105082320508261,0.5432784972514428,0.538486782728763,0.3744505947983458,0.3279958245579877,0.4520572393470742,0.3656600336835029,0.4491198264208714,0,0.3802475662221327,0.40885863651528853,0.4961991618361571,0.4549982056247277,0.4261991370702039
0.6998518126863332,0.3660626667331266,0.259774679465873,0.5502786893660354,0.4125360066076461,0.6045907089231349,0.915419725220861,0.3418237720382337,0.7623579333548661,0,0.5668143043957874,0.6286217486295473,0.5110663064103695,0.6260781403981809,0.4348794893373051
0.6963400877706503,0.5465616960827264,0.5113495830694736,0.6509441244711446,0.5842116747119721,0.5175691293614885,0.6517318158576106,0.4557477736273949,0.4756326751889043,0,0.6122662540788139,0.5537397947425028,0.49349112912918897,0.6289625383469092,0.5636345242701706
0.732626016768973,0.8662332140002618,0.209859228200007,0.6104293614911812,0.5486882191374205,0.3164293101935971,0.1450982578893376,0.6335802293596634,0.8674852658412251,0,0.552043226897793,0.3893392436245005,0.538672247020616,0.43473861283931314,0.5975659366627551
0.4603315795695928,0.4571200269493898,0.6193340447804225,0.4171880129779924,0.5470622931758675,0.0981107639436908,0.5162037223522425,0.5804816662745103,0.4998076289225986,0,0.3806731624167859,0.5483426943133765,0.5595708368515105,0.4934846761687008,0.5149106574761234
0.6893754064506731,0.4300436823232775,0.2913745290785408,0.1045021371653701,0.4116652628923508,0.5810981707509707,0.6586716513770312,0.3011365699072,0.4962732323325444,0,0.4466602443148412,0.4799041106421156,0.3938238807055426,0.3916130171449173,0.27243465665497363
0.6357030895925182,0.6868615986308241,0.2794701024225037,0.5271828203420914,0.5418654557266219,0.5405738718280901,0.041431845509287,0.4637558558240385,0.5618390818268896,0,0.5613313093723304,0.25259385066666273,0.42065459212469664,0.3701600405260001,0.5109347106309172
0.6208503294821658,0.8513427691537516,0.8156019922821819,0.6657760546236196,0.8145815493429528,0.3055802479681255,0.6739712151401677,0.4337807191507645,0.4398423754333282,0,0.601697045354216,0.553875967145466,0.627722183857755,0.7181096063689134,0.638046107705779
0.1929872426015297,0.5966093153577744,0.4490986843953821,0.6891837698340219,0.551232981930852,0.3377404310903417,0.7139809771964936,0.6820921793272061,0.2198965619610504,0,0.44278610636418636,0.6980365782618498,0.33449762317821624,0.6514659096537891,0.6408363103640267
0.5674313780584168,0.912026375387328,0.3108410690148316,0.7452937864685102,0.5837951059192807,0.1969407524077717,0.6553679632157152,0.6779798227173114,0.6469873362610562,0,0.5233652557134949,0.6666738929665132,0.47891420263794393,0.661485618534502,0.669022905035034
0.8562895122696368,0.7764267836531322,0.3385941540677696,0.2828393915346135,0.5946105447542316,0.446693496884354,0.598950638389335,0.4408915819415619,0.3688237871427123,0,0.5451082363607089,0.5199211101654485,0.353708970605241,0.4921335248927267,0.439447172743469
0.5372085111836185,0.1208440725369967,0.6115897914319761,0.5001192367116828,0.4091281679090953,0.3117565835204814,0.7248075577213553,0.6685513327740433,0.4642566455036124,0,0.43955312483121944,0.6966794452476993,0.5379232184677942,0.5446849874473778,0.5259329124649404
0.7022889866658033,0.7182881675025847,0.6450837019967791,0.5936125946016051,0.6196609032763722,0.5115466836947863,0.6064361053053362,0.5773622618967816,0.4512524026540339,0,0.6067772920596417,0.591899183601059,0.5481680523254064,0.6065698677277712,0.5968785865915863
0.8756740654489225,0.6294717506346043,0.6165444688145469,0.7329864366221708,0.6205694436358103,0.4021392502641027,0.0700585070335804,0.4234890662226236,0.3354161603489164,0,0.6578422989927516,0.246773786628102,0.4759803145817317,0.47453812909718723,0.592348315493535
0.5859042596645331,0.5693097252754746,0.5547508709419546,0.8230338898803421,0.5959623923939703,0.3582665887432487,0.3448545054720658,0.5158198967666006,0.6031575524350562,0,0.5907917826705236,0.43033720111933316,0.5789542116885054,0.587950262582126,0.6449387263469709
0.5006129046564733,0.5349273395974663,0.3781997917879848,0.3863501932933649,0.4746875660329964,0.6212932011409164,0.621326434229006,0.2719186522777412,0.3980345474456686,0,0.49573596628093775,0.4466225432533736,0.3881171696168267,0.4941213978517891,0.3776521372013675
0.5141719647740212,0.2158732895307894,0.2388430526221739,0.072701820587327,0.1829647483797093,0.5240184345421036,0.550972846243348,0.4759528661812996,0.4607666315870249,0,0.3234642420707903,0.5134628562123238,0.3498048421045994,0.2688798050701281,0.24387314504944532
0.355331682307413,0.2376001535586729,0.7816321671117391,0.5039505008920527,0.452408681879293,0.6631309587600085,0.7197490021192777,0.4644956887359531,0.3258871478337141,0,0.4937054559596918,0.5921223454276154,0.5537596574727266,0.5587027282968745,0.4736182905024329
0.540676073236813,0.2402529118933188,0.398187916056737,0.2219159765697259,0.3019721474730782,0.5278751149441915,0.7235264672685887,0.3773662846366201,0.1756450407787197,0,0.3981098280559521,0.5504463759526044,0.2869164784177283,0.4158048637704643,0.3004181362264748
0.6457396873812442,0.8110126678516254,0.7184323363181907,0.8255030177157817,0.7228356790454448,0.6033088135183396,0.3551367424233549,0.01811202101161,0.3988309739157005,0,0.6993467994152025,0.18662438171748247,0.5586316551169456,0.6344918130615271,0.5221502392576122
0.4583762958038312,0.5046401609495492,0.8038733827534341,0.6329975705905311,0.654587351450306,0.3513738453539664,0.8186479098537849,0.2227212582116515,0.5530510166333055,0,0.5243337657996587,0.5206845840327182,0.6784621996933697,0.7020776106315406,0.5034353934174962
0.4745624324858093,0.4692302967034329,0.627736905084328,0.5050963721115393,0.4496566498281263,0.546935073272058,0.7783154874367108,0.4389455220430183,0.625981347749487,0,0.49406263192438327,0.6086305047398646,0.6268591264169074,0.5776895031254589,0.4645661813275613
0.4568984358156117,0.272077169140143,0.3260487160876447,0.5503291840817932,0.4037904716938874,0.2786549713468544,0.3872930416151073,0.5307583764860837,0.3786959554275625,0,0.42241826573453667,0.4590257090505955,0.3523723357576036,0.44713756579692926,0.4949593440872548
0.6607293023341434,0.3805359233964223,0.6206269571892005,0.7449756502989137,0.5011497330436454,0.4333421014337191,0.5881596957360883,0.6707885213243031,0.3538099880634406,0,0.5850491967776054,0.6294741085301957,0.48721847262632056,0.6114283596928826,0.6389713015556208
0.8020750999613118,0.5332034656454513,0.2869496661123398,0.3375796683233865,0.4762408765076212,0.5139781613867369,0.4886360548251183,0.4685278800514872,0.4488381808111056,0,0.5324684515447641,0.4785819674383027,0.36789392346172267,0.4341521998853753,0.4274494749608316
0.664498382886468,0.5262401878922894,0.6049979795095014,0.5219761540118975,0.5342355490655196,0.7184879623963885,0.5995686320575887,0.4989370123039838,0.5739036438510478,0,0.6097995120900683,0.5492528221807862,0.5894508116802746,0.5519267783783351,0.5183829051271336
0.6342512345848991,0.5475150830746024,0.5599658392944142,0.6065029014615757,0.5139968900770299,0.5940488308554421,0.5913244283923808,0.7249370854903867,0.5426206690579548,0,0.5871999642447367,0.6581307569413837,0.5512932541761846,0.5706080733103288,0.6151456256763307
0.3486235318425212,0.652445895267998,0.4845728306385088,0.3925653657007649,0.4234242568388678,0.4098165392473442,0.7043950686870488,0.3592361483434317,0.3678747956422415,0,0.39360742340737453,0.5318156085152402,0.42622381314037516,0.5067948970755606,0.39174192362768817
0.4711115531938555,0.4757403430942831,0.295990078518325,0.3373709066502054,0.4721155700743805,0.7366665801383729,0.5190089688510112,0.4337937404619237,0.3981588000520738,0,0.5043161525142036,0.4764013546564675,0.34707443928519943,0.4428318151918657,0.41442673906216987
0.8224800856155657,0.9273145718076844,0.1838590899708608,0.6610373242195218,0.5856457851713841,0.3361515564285359,0.5389197012497945,0.344921516004045,0.6563411275889357,0,0.6013286878587519,0.44192060862691973,0.42010010877989823,0.5952009368802335,0.5305348751316503
0.8088088108833865,0.2220321978996908,0.5260548678723146,0.4789119948363717,0.496759133911663,0.4780190756462155,0.6288022427934257,0.7683584638461177,0.7236699125740969,0,0.5656247538194092,0.6985803533197716,0.6248623902232058,0.5348244571804868,0.5813431975313841
0.6117980513518454,0.5182584765976908,0.3607195958948633,0.8593842286398851,0.5832560054163008,0.4854862869448247,0.2892962649682858,0.884500943417061,0.2504023147519145,0,0.634981143088214,0.5868986041926734,0.3055609553233889,0.5773121663414905,0.7757137258244157
0.4280776671742116,0.2358871111350258,0.5546517729161496,0.4284638172085319,0.3737787788907782,0.2485645586450573,0.3538326540696004,0.7195070286176379,0.6687848190097401,0,0.36972120547964477,0.5366698413436192,0.6117182959629448,0.38535841672297017,0.5072498749056493
0.5078617614585411,0.502899601043313,0.3910576532876327,0.1694771796622407,0.3509126971421666,0.117035815461595,0.2509898180945064,0.5841669349435389,0.6419451532298084,0,0.28632186343113586,0.41757837651902263,0.5165014032587205,0.25712656496630454,0.3681856039159821
0.332384071228498,0.3987303159225111,0.2985645713437671,0.7413022832220028,0.4590341172178864,0.8555333766277378,0.3924072414323333,0.4512874776053669,0.6045938640136191,0,0.5970634620740313,0.4218473595188501,0.45157921767869313,0.5309145472907408,0.550541292681752
0.5401221225901005,0.6267212568084773,0.4437100363189636,0.5270837091375706,0.5204360951700986,0.3433871567244621,0.2380565182170014,0.4410219193038076,0.0598847753998513,0,0.482757270905558,0.3395392187604045,0.25179740585940746,0.42852544084155686,0.49618057453715897
0.6209294358156681,0.7353757464772489,0.4815303800974222,0.4005721884770905,0.5210048819158202,0.6001963640625082,0.5030780981062885,0.1627754867020439,0.4388450826335164,0,0.5356757175677718,0.33292679240416617,0.4601877313654693,0.4748850561663997,0.36145085236498486
0.7394008721663909,0.785562299262872,0.5075477195472577,0.6866203041541766,0.6152756000503903,0.3960310316898147,0.3070111497436544,0.6080566238889474,0.6481023267379822,0,0.6093319520151931,0.4575338868163009,0.57782502314262,0.5363023513160737,0.6366508426978381
0.471169023144063,0.2243029188622941,0.3843290665884781,0.6438005731879204,0.4801992419405819,0.6200152282958656,0.4961134347714844,0.4591097078572546,0.5846417353389927,0,0.5537960166421078,0.4776115713143695,0.4844854009637354,0.5400377499666622,0.5277031743285856
0.4633175867116936,0.150049741335611,0.2096682180276121,0.5687227054750669,0.3089260587500452,0.4732325363515007,0.6158250978596236,0.322798253014937,0.6556923021956294,0,0.4535497218220766,0.46931167543728025,0.43268026011162075,0.4978246206949119,0.400149005746683
0.579685821326239,0.9934046861512644,0.3221100633466655,0.629842445860351,0.6717286684806248,0.4745599197998358,0.633865976042005,0.5296108318522648,0.4330231804705338,0,0.5889542138667627,0.5817384039471349,0.37756662190859963,0.645145696794327,0.6103939820644135
0.7111684441267457,0.5303867321886316,0.5899375631052616,0.48420544383157,0.5619543722868163,0.2403177183906228,0.6838969736752113,0.5265239022881408,0.8051218583846053,0,0.49941149465893875,0.6052104379816761,0.6975297107449334,0.5766855965978658,0.5242279061355091
0.6630598333565969,0.0592170771483183,0.2246710482579515,0.3385648034991674,0.2738249200656462,0.6349018725913689,0.3670505003611746,0.775407186353001,0.2453494476172057,0,0.4775878573781948,0.5712288433570878,0.2350102479375786,0.3264800746419961,0.4625989699726049
0.6769209582922944,0.5594562560256576,0.7871492130486845,0.4169196714114137,0.544107961526445,0.4388025054066757,0.5953258504693244,0.6545067054197977,0.494429807164599,0,0.5191877741592071,0.6249162779445611,0.6407895101066418,0.518784494469061,0.5385114461192188
0.6312719115009046,0.4622049915352613,0.1663407378712112,0.2128228959856455,0.3584874973311676,0.6782294120252913,0.5654770222058442,0.711811936630791,0.6449972016035994,0,0.47020292921075224,0.6386444794183176,0.4056689697374053,0.3789291385075524,0.427707443315868
0.2957979359131148,0.1386120208608985,0.6438168176591943,0.7392669351486193,0.378441336931831,0.5170820534087477,0.6636406132764164,0.4627861085452174,0.5965028262979747,0,0.48264706535057816,0.563213360910817,0.6201598219785844,0.5937829617856223,0.5268314602085559
0.5730458588504459,0.5279688380912607,0.5292444112492692,0.5845008456969045,0.5234227411491604,0.8374045367867358,0.4524920971820705,0.4583392474007005,0.3998207078863676,0,0.6295934956208117,0.45541567229138546,0.4645325595678184,0.5201385613427119,0.5220876114155885
0.53620667391506,0.3570230318033738,0.5366670001216124,0.3003984473437661,0.3759779745453943,0.6265070213522367,0.3415332706839699,0.4884279601966932,0.4632937294453963,0,0.4597725292891143,0.41498061544033155,0.4999803647835044,0.33930323085771014,0.3882681273619512
0.4634370876628336,0.5222164437441209,0.6918119232565175,0.7224779318983051,0.5502534518889833,0.3099651931131283,0.220668705595068,0.6499619721145535,0.6514327843154998,0,0.5115334161408126,0.4353153388548108,0.6716223537860087,0.4978000297941188,0.640897785300614
0.5011190026752783,0.4056977913421773,0.6500101100518454,0.5761222908821151,0.5396480057621775,0.6070321034409949,0.3879695404880114,0.3425653515982267,0.7071289137400628,0,0.5559803506901415,0.36526744604311906,0.678569511895954,0.5012466123774347,0.48611188274750644
0.3839438933524118,0.7253774632618639,0.8414981746012918,0.7288370329320887,0.6581562821160148,0.8411242969244975,0.3864505938961309,0.3751279314585486,0.2393971561911184,0,0.6530153763312533,0.38078926267733976,0.5404476653962051,0.5911479696480781,0.5873737488355507
0.5265658941824722,0.3237990898384645,0.2424068128406406,0.5039231515294793,0.4036761213597903,0.1949861208936459,0.7326742816194085,0.4509857577160766,0.7950151655352918,0,0.40728782199134694,0.5918300196677425,0.5187109891879662,0.5467578515028927,0.45286167686844875
0.4386108755949229,0.1508276641757601,0.3007201260171754,0.3223604656573363,0.3151558863203191,0.7470887747174793,0.3720657731606316,0.5179347354597729,0.5128436145594054,0,0.45580400057251436,0.44500025431020224,0.4067818702882904,0.3365273750460957,0.38515036247914275
0.416467420277683,0.1823235350952124,0.3641100830011538,0.4246697541471129,0.382746629674174,0.1570592532229634,0.4695972987422679,0.7437020090978022,0.7898967272609138,0,0.3452357643304833,0.606649653920035,0.5770034051310338,0.4256712275211849,0.517039464306363
0.6276078274347434,0.3739993747046363,0.4065680106094796,0.56101792285926,0.5140506361806473,0.3761155927151811,0.2062111170193178,0.6129426903585,0.5462487816589326,0,0.5196979947974579,0.4095769036889089,0.47640839613420616,0.427093225353075,0.5626704164661357
0.5850806844005297,0.4298739650703808,0.3597336954550998,0.2731663096537586,0.4415298643960376,0.4826571158237032,0.5930320248424061,0.4813370701019174,0.6021895731074626,0,0.4456084935685073,0.5371845474721617,0.4809616342812812,0.4359093996307341,0.39867774805057116
0.7781922132063582,0.0761773410353783,0.3537264374169305,0.1565264981721727,0.2875514462705524,0.6613719709260795,0.4298140218486379,0.6871902404644767,0.5540552023984056,0,0.4709105321437907,0.5585021311565573,0.453890819907668,0.29129732209712095,0.3770893949690673
