ph,Chloramines,Sulfate,Conductivity,Organic_carbon,Potability
0.5364372769330717,0.7190339848795417,0.3151370206588496,0.7492432079864847,0.4252332819741143,1
0.7523781289599843,0.5206411962770972,0.5310804494858984,0.5805259570383278,0.6943846722336433,1
0.5780916075878737,0.8407022388003618,0.2047393735766969,0.5278779478330993,0.6628513350756845,1
0.5765152464346563,0.601839680431713,0.3611895641475912,0.3808364516269837,0.6698643492480212,1
0.5698049688846019,0.6247593424600213,0.4523633392268581,0.5919993833129096,0.6007762572992812,1
0.5574160667913031,0.2893283066396904,0.555472587776633,0.3357832072554945,0.7555800247159378,1
0.4789416890550209,0.5502209900873146,0.4815557407023931,0.8023967879042199,0.6172091931729501,1
0.8249766553320054,0.7941947454902544,0.356664380371272,0.5001004268201429,0.3620527930031786,1
0.6687058397287162,0.9261840052650306,0.191639696730768,0.4201411295583795,0.4669277429721102,1
0.6438997225001868,0.8129818140537444,0.2477685621097008,0.2794392435448892,0.5981745922036213,1
0.5051862271403053,0.7047135776194179,0.2985559734341543,0.6110739839975156,0.5014040499422875,1
0.6113030951261794,0.6594898597979095,0.2309688146093204,0.6527735511023778,0.4606655082887084,1
0.3313666260614193,0.1756520504214128,0.6468062804764948,0.9031071073567783,0.3040775892817521,1
0.6194324555059249,0.2824042025000534,0.6922538878900675,0.6978307527932661,0.6476637666777525,1
0.6766821196155396,0.7145192694495395,0.3014926442157142,0.6082912667738632,0.4042192407432113,1
0.7498164361772671,0.3806598110684036,0.6321268185078283,0.4192282193485642,0.5379909257012258,1
0.5620647936788378,0.5508049107984136,0.4281359939970215,0.2698477718816494,0.6141811321028001,1
0.6553932977393248,0.9352645579684064,0.3796587908624971,0.2664090607391731,0.2456421015466415,1
0.8501434069415718,0.686727019767052,0.4639535529774313,0.5347943318651468,0.4463878441436271,1
0.4178627572423629,0.7153417815348947,0.3620892997953379,0.7817406111551497,0.4950362632713874,1
0.5291205134879631,0.5506482577926672,0.4416601509101461,0.6587589914315726,0.7910709537437944,1
0.5785009411372748,0.2577155587692917,0.6466344447713338,0.4080445738671844,0.6499856404724511,1
0.437098314862109,0.1536727122759036,0.7674384138265287,0.2881908544867077,0.5532619490915892,1
0.5781166130358125,0.8096638220351975,0.2449951284857247,0.5178066870360856,0.607948864923197,1
0.6303835406517848,0.7549557003060704,0.4685257539580854,0.2062832367728375,0.657409091976542,1
0.7624856880171058,0.374019747179166,0.531268488264755,0.3949842369815446,0.3092616305475844,1
0.4076715473677008,0.5155605107329465,0.4837939388606235,0.3724309753769872,0.5717565124110532,1
0.8055066832423471,0.6092084191652066,0.5407484530427995,0.296235489579238,0.5001882991884948,1
0.5457681566721824,0.5747681912165198,0.4562724310760301,0.3913480182166934,0.4326291086659681,1
0.6156788334374265,0.3901782027532391,0.5317781980084826,0.4424778032610509,0.4949278903222206,1
0.3897319503531194,0.3032183427369774,0.7164275582773172,0.7758762748222091,0.4155195516735203,1
0.5515614140041496,0.9943994427448728,0.2548623678034014,0.4681333514447287,0.0,1
0.4013426595578621,0.6635497687435594,0.5466747414597242,0.5947327997789393,0.4530472652641786,1
0.6029325347204327,0.6794156896609683,0.3497899125485851,0.5292842282504672,0.444207144846872,1
0.5343353324748877,0.2536529587330921,0.635748458274583,0.792152774923561,0.3842508852390225,1
0.802609458228277,0.2518050919704839,0.8772881672331967,0.6448886077918005,0.4202538130352875,1
0.7001970314440426,0.7348486104077147,0.4164271865358802,0.6587255145407086,0.3861195147099034,1
0.6543914741812208,0.5512040442325151,0.4356146546212072,0.6551071210141654,0.3378967402836578,1
0.795470616228952,0.5558634856008331,0.6860341376380052,0.4609071447269571,0.3922043096792039,1
0.6531637799592949,0.5162682943196063,0.5146199973279665,0.2812338702990771,0.2119416055754538,1
0.4926604524229446,0.5614586164409496,0.6066936111492102,0.6683508932554475,0.4735414151486389,1
0.624000847426861,0.5696478923494716,0.600674277626399,0.7582513270838471,0.5503791404646828,1
0.3635803184879269,0.3870851784440087,0.6277775893433365,0.3442812225964888,0.1527376962051772,1
0.5968000312878583,0.2160784932317868,0.7490842218353706,0.7024690471625425,0.653765077064676,1
0.5555759071229431,0.3957278115517252,0.6427396997176972,0.4456995062637395,0.3945321535909625,1
0.5371092815256844,0.3132668163354027,0.6011741464036183,0.3272577192090311,0.2346024392144573,1
0.3334967573498069,0.1511045318872202,0.7179991865455103,0.8990701991521904,0.7140746659584141,1
0.3311713532589678,0.980820784787136,0.0008623718622279,0.539421052978611,0.3582633740510739,1
0.500552210371809,0.4596726362289595,0.5259564515702079,0.1411154186881332,0.4571351373600037,1
0.4139914166268471,0.6179089329347105,0.3632804211981653,0.331637957725079,0.5373776518229337,1
0.4472945656759189,0.1643975992823829,0.7399418805637279,0.4550420068346615,0.3447063635174601,1
0.4821600613798372,0.867058689813686,0.300895164529701,0.2352349163300802,0.7133491941114133,1
0.4497886981084806,0.5375030709371719,0.4851319240322742,0.8937581907599218,0.6881136616771902,1
0.8721194207845469,0.8808271886614225,0.2806641307903124,0.54296139738534,0.3622569318000627,1
0.5381907990302163,0.9379024422173156,0.2268422178435038,0.4102812158478728,0.3320973651276213,1
0.5012455450195544,0.1831643369955443,0.6412633562124259,0.2094719565352096,0.5412240901882627,1
0.8195513002830521,0.5185875471984831,0.6734107006504335,0.3725103153523131,0.3880454993496186,1
0.4054654211666457,0.9023100699524278,0.0758876660348763,0.7014937318646323,0.7281395797732105,1
0.4949350107776807,0.7541812700916595,0.4336071396276781,0.6035058535682043,0.6701534229750141,1
0.7016806394345693,0.5594003913856215,0.5554563656253728,0.4263966857406874,0.2731172622626506,1
0.5161515743470337,0.2655909568610441,0.542482410751591,0.3231932327646952,0.5911033961729126,1
0.7205878907090653,0.7257318987065912,0.4826567937307098,0.2927452432627278,0.6202767997868652,1
0.5637962318944607,0.4744099553866545,0.4523589243617108,0.7063184967893195,0.4174859576024011,1
0.3559785908044989,0.3514759502087005,0.4803610560570079,0.7261473347812316,0.4554287761442652,1
0.4762628509274496,0.688634548723143,0.235837273647603,0.3961263765965247,0.0139775475906188,1
0.4276979238469657,0.5816326906145615,0.436378664041114,0.494195146180462,0.5520540983699643,1
0.55807109311827,0.6275964637221623,0.4564263934605233,0.3733487035307323,0.530558036715236,1
0.6508245932677748,0.6717472150548263,0.3270258092646394,0.5093721103405032,0.8517515690270666,1
0.3249490407285034,0.2372261660064207,0.6527870997569891,0.4645962590489879,0.6896871038344327,1
0.6672578546320862,0.3982985885741562,0.4764963515647779,0.4470219443378951,0.5400247384234147,1
0.5531538209588182,0.225657291460876,0.6898475678450589,0.8688422592802797,0.3745668752117004,1
0.5438936498450865,0.3031761342215163,0.5131464410517517,0.3689768300081337,0.8220991004197047,0
0.4252081119438216,0.3864446341057557,0.4464915068245554,0.6575979329763423,0.2404518246865736,0
0.4108564543801571,0.6720057865921443,0.3966633095232601,0.7777225163745314,0.2782536848198592,0
0.5838616322321778,0.9253842798252058,0.4160014919191374,0.7892256740097886,0.6204700980280378,0
0.4765733243350437,0.1722631165403441,0.5532021611792428,0.810363868320256,0.589670280198145,0
0.8380441507862377,0.617412862800431,0.5208845962156271,0.6236672498619292,0.3347628582852401,0
0.3481874228175067,0.862137971285617,0.3673897206028376,0.5489413472275241,0.3702662991455614,0
0.4957406241027434,0.7227382364628776,0.506361654616435,0.7003769237394969,1.0,0
0.5038566442194183,0.4226231601160713,0.509780792341382,0.7339541881145718,0.7170459935214439,0
0.4755484770695203,0.4907371818327823,0.396859056326407,0.6275334883191431,0.4495641292345941,0
0.6447244775987745,0.8552520144489909,0.4707213212228544,0.4090226024501595,0.329485423737035,0
0.6094256601324677,0.4923402782318951,0.4201380447060195,0.3740174433024002,0.5017218160960439,0
0.5382351487755049,0.5509174443370978,0.4999909629630522,0.5308791221134697,0.3026481992997558,0
0.8333137049013662,0.3912441405865481,0.6113352226494656,0.5338394722226079,0.7924882319237753,0
0.6123102038360216,0.4306171559847678,0.5960736414900424,0.4270428542914327,0.3309618070983963,0
0.5455378854179724,0.0653401151432752,0.5330994341495459,0.7287395467639837,0.4629639568514109,0
0.6539249240368716,0.311954750861786,0.5948402389868729,0.4918880439606556,0.5568875358327134,0
0.5729997062992047,0.3512918436332361,0.4804618739703667,0.2744800844562141,0.4827930378939696,0
0.5973173789709955,0.2275761454853328,0.528424656036279,0.5390313099841985,0.5980816634417601,0
0.6884372539389706,0.3198098315100994,0.5966068499233262,0.7039239740756705,0.5076385735380242,0
0.4886109395645125,0.4497452923957215,0.3743784866847731,0.5236168317178792,0.5898890431089026,0
0.4381356945915845,0.8404979518481894,0.4498266568108002,0.3345094957123893,0.4894691321334462,0
0.6340031409156638,0.4256250386896011,0.5246417413490782,0.382449056112199,0.1936373761096225,0
0.5224652195522296,0.5733357920779281,0.4501899167578985,0.2748123662285609,0.6353435147756646,0
0.7577207252746465,0.48365490363324,0.4892248371856915,0.4888246402795728,0.5988316528666988,0
0.6558188532327616,0.5261705185932211,0.4982367907099383,0.86031739588883,0.5281288155899969,0
0.5570568643963166,0.093769987745229,0.5002057046322927,0.3966136605123669,0.2391377643248315,0
0.6522754866346944,0.5955735956146125,0.4824376828617154,0.5083344690000747,0.3847720515770114,0
0.5532673317493088,0.4145355809549362,0.4552445473715369,0.3986038946616951,0.5582667260899411,0
0.3997433151920673,0.5661253444471032,0.4613163182733252,0.2322732755205563,0.4904050033978483,0
0.5755964093603112,0.649791163583447,0.4764226924720566,0.5398271915234921,0.8089730234618643,0
0.573007520716258,0.4547996318254798,0.4317445517350213,0.7388956711471332,0.4927743112901721,0
0.7162221071247814,0.770123485784877,0.5472145302954746,0.70036644307584,0.478909342256086,0
0.711035719186985,0.6740688793832044,0.5718478984610544,0.4838334939515515,0.6985337859332975,0
0.5670405740562813,0.6500118224263352,0.5245076217974033,0.3469291026815031,0.3737976755608356,0
0.5654755205663959,0.7969051270815141,0.452896738243098,0.4744939096889543,0.6039301246253125,0
0.4854824251972153,0.0693958236826561,0.5480132997281273,0.4170681989700028,0.4369336751036572,0
0.5178829091666252,0.3994565758272243,0.4153893856256612,0.2758961274685121,0.1563265209609731,0
0.3959307296203198,0.5151374316340466,0.4914476449505103,0.3625313317626517,0.358483649372948,0
0.602555837637278,0.5450719998416197,0.4965253915386814,0.5377850826336181,0.5823064993599507,0
0.2898982899175517,0.6312891172097814,0.3874344780894692,0.5648228704140984,0.6108962827899845,0
0.8764556318255655,0.033807090491084,0.716614317189925,0.6444338669029475,0.4151874292538877,0
0.5097976908123203,0.3904746965135281,0.4911350909510945,0.5463701470660673,0.4220305053589915,0
0.6401323575297788,0.4817499014072531,0.5771368902488724,0.5982219486148765,0.6181507629448605,0
0.6713396667528775,0.6655785393524142,0.5748352562293942,0.3904532910209011,0.6880979008537378,0
0.3299009930681489,0.2253215245056639,0.4831322144769294,0.5709772129259565,0.4460999450067086,0
0.4411255948238084,0.5769381573162792,0.4304001509183668,0.516945620853917,0.7028148863096122,0
0.618914655410515,0.6452444347499381,0.5026857429973471,0.7017323196004902,0.2948010942709613,0
0.6297078800510855,0.768110278848694,0.5052339470985334,0.3938702678759107,0.5351684903789958,0
0.4644340325644754,0.8074626315706508,0.4452984573022597,0.6486977285040045,0.764245877635501,0
0.3560844738994934,0.5962276079185106,0.4591857217280318,0.538532143649423,0.6732482236938129,0
0.714552712525477,0.6969341910546863,0.5772639769197021,0.5315343988025512,0.6943062434546409,0
0.6173014538101284,0.3949609943366838,0.453642633302551,0.7276864034047317,0.7009638799428665,0
0.4182683688437633,0.2728772683827657,0.5168645017826353,0.4609700832913218,0.5471685875506505,0
0.5122848805773963,0.3580107297065241,0.4258645128851597,0.4687705850067726,0.3682483232984203,0
0.5040182493132778,0.5023071063073424,0.4826375165854615,0.7300219479693046,0.3646095435001933,0
0.4842689206008171,0.5651201852715196,0.528404763893027,0.2956582091651636,0.2171799816621038,0
0.4487108384606728,0.0648846864615162,0.575089976648705,0.7578503179647958,0.1945623305646741,0
0.4928220957851174,0.5260864245063975,0.4850083145972159,0.8097594341983942,0.3687557665886718,0
0.4614085061426475,0.7524710413952019,0.4254791401173156,0.3857190906181294,0.5647778593401837,0
0.4351541323278868,0.4728550462891093,0.4910738797253726,0.6767021258939924,0.510071737682282,0
0.3861212231376328,0.8372013724707641,0.4487164400415414,0.6442764449557126,0.3643479025065841,0
0.3901086217301046,0.6321994575438465,0.4479037131325567,0.3413630263740217,0.6663821827866748,0
0.8372998173757505,0.4934416667762521,0.5984692697271563,0.1710587998309292,0.6499760237954272,0
0.7878588609180646,0.6746542439413066,0.5823228467706619,0.8764481060425573,0.6351723439795992,0
0.5780983861630394,0.5688285798270094,0.5194934219278182,0.3939750523675296,0.1295642890355979,0
0.412051817734275,0.7884571567280193,0.4635631226745517,0.8747860110031666,0.5020184345048032,0
0.4211678813600686,0.3471474669431238,0.4185321604097884,0.6833797945039547,0.9619875340243794,0
0.3537886590804904,0.9630992849716336,0.3737922297088442,0.5890171202280988,0.5869136678430672,0
0.5517936159786394,0.2631895924562286,0.5049276558240381,0.597696401319061,0.4749276230842401,0
0.4280206402941723,0.4042320066874802,0.4478944083697722,0.4114069650140305,0.3725570753696412,0
0.6911417401682461,0.5395750992961051,0.5941911474152906,0.8547074995142282,0.5876424225097391,0
0.4414819683483049,0.6066879336774808,0.4259145977456835,0.3451609463398085,0.5694811433343824,0
0.8701750654429143,0.1479981974143275,0.619774855185762,0.7240828594242401,0.7390703513104068,0
0.6683168062256057,0.4453062298214738,0.5443472635750941,0.2910410024516099,0.7206296436993423,0
