ph,Hardness,Chloramines,Sulfate,Potability
9.630665479903348,152.8624334841574,6.925706079789448,333.14831765902477,0
7.633570087677555,199.65299957786436,9.900546897053909,358.56628208672083,0
5.771199049813688,155.05089305064115,6.531261269813094,297.0093193941144,0
6.579969329401555,197.2269809109493,4.506293474405815,290.2898942591159,0
4.80115436807586,180.77287075636633,8.977286380775292,322.06244697172207,0
6.906992171811655,216.78529084002471,7.302351651289456,340.10602778835107,0
7.726134807902507,233.9478636629705,6.313181872058335,340.27317142046405,0
8.927078148301744,241.87510504564688,8.54973827385147,367.97555785867627,0
6.208015539719022,153.2211063194914,8.21493885317026,328.2820289976498,0
6.128425635295917,141.4924095070385,7.62791913004187,277.9517037266149,0
7.308048848275572,274.7049504716489,8.105802881560642,384.56485247977776,0
8.640886408909486,201.5687240953635,6.967094561617943,352.3065857102104,0
8.153210075272153,127.14489180603142,5.828357794463706,267.6368856420806,0
8.293720110388866,206.1604148879135,6.440999765643898,347.06224073011657,0
7.83097634338162,190.79904405060975,4.8452054756401095,292.5158244968426,0
4.430281211546542,139.68575880006665,8.96137237710277,298.37945836409085,0
7.240739638887768,201.186804455864,7.751285440069857,340.9836833605511,0
6.867301321799131,174.1849763847294,5.529942235981782,297.6555748707137,0
6.129637014813746,200.2781822057384,8.830102319230392,348.8681540852299,0
6.511618075241813,181.87342172896433,7.685775096243834,345.75163845059745,0
5.32381558430839,232.36857996920335,8.879822933865775,380.57647200065134,0
6.769572868656792,168.93707245387174,7.121263608584251,305.79495029776217,0
5.877974040440475,141.61528668804954,5.701659125426225,279.7824004075164,0
5.653506134793232,146.59023231546948,6.501596204518965,299.6446113791317,0
7.793833572993554,176.86648289401776,7.567676884281859,338.22959726982435,0
7.362736501949787,185.692181022348,5.3170192746088984,316.9186484987878,0
9.32030544529501,129.82385854680206,4.405034532267237,271.67056164356967,0
3.719791644371925,248.8592672843447,7.683742220804051,351.5554822099039,0
9.868877880662472,214.16623531463387,3.351597819645086,297.0841735120907,0
4.126528715100222,125.4748835138738,5.366011335667973,261.44479767930693,0
5.970035656942926,230.4493293243112,5.293918606634048,315.18612058925714,0
8.369154353699956,183.50037840417843,6.600853063787393,315.90112160498813,0
7.895469245942458,154.26578033555626,7.205262042399628,258.3128793986873,0
7.947485785725746,269.80940702116914,6.958283209737815,390.1042228776426,0
10.026159156427404,224.26635768460815,7.428313128360553,336.97294962953515,0
6.48819323961521,225.4819087637101,8.951692284573435,385.5056353657395,0
5.869736755337525,207.7254551598048,6.5977643395030885,352.5639869759799,0
5.304142660215901,160.9683582363086,6.28604310963364,300.50068924411187,0
7.0861684008433095,189.1453776814234,3.615890517202109,259.37332176941635,0
8.875642278454443,228.9215871862097,5.318731980337871,351.9607231772035,0
6.613709117641848,141.1289215214313,7.22297155669755,295.23689211539164,0
7.735705021751655,137.31816582716152,7.675826174302703,282.53989232753565,0
9.925041328429108,238.71339338235535,6.110019418331791,351.5974226871131,0
9.002583109651113,202.9907652715344,7.244753274494474,330.36151226896965,0
5.095766464935885,273.40844807965914,10.219804099110648,380.2014982103235,0
8.594677108362674,263.7645926846328,6.394463065325563,383.9625917765638,0
7.682872498072526,180.7013754732779,5.396716118190096,296.2388768643903,0
4.443238899143103,178.9562057574612,4.948814508726159,298.57667599919296,0
6.978664262373817,183.24279619429385,6.500825401623311,323.1557768835911,0
6.623613565745125,203.030141349452,6.049600899198109,311.72628825094733,0
3.664710561719395,201.0973162217649,5.682035301583484,330.02353056666266,0
4.814135620889671,205.21404105658868,8.12108014749549,350.4879386993514,0
7.436782609345539,208.09400400931233,6.500052537164006,339.0238981601926,0
4.723312573250525,252.274895005436,5.922450614186979,378.56030360783154,0
9.380658050788323,265.06121614938957,4.271544671064371,333.3344692970964,0
7.8101449331968364,187.3150477385611,7.214895724180281,325.22888082252274,0
9.406325752898285,216.76215866041707,6.156110794077742,355.47303468825606,0
6.32125931522299,207.25770955362344,5.987876583564684,286.4892804214003,0
6.581878201548969,272.9827446610101,8.11473101538499,416.0834805385996,0
6.755145901551625,231.26013129603177,8.757133178602194,342.5480142026662,0
9.445129837868656,145.80540244684383,9.44447108562294,310.583373858597,1
9.024845037417505,128.0966912100072,8.016422649173737,300.15037702033186,1
6.800119090315878,242.0080815075149,9.50169458771527,187.1707143624393,1
7.174135162807995,203.4089346206224,7.681806287243673,287.0856791225615,1
7.657991236998258,236.9608892461628,6.28906485943393,373.1653628100853,1
8.322986672402298,207.25246223156424,8.827061283189618,297.81308453289193,1
6.101955230748901,215.26808956209203,8.857160043515526,308.48269542902284,1
4.815766790717072,217.6870931635101,7.461170474153534,278.7422963817948,1
6.618010905584669,233.66163585289263,4.70104934575262,432.5563849636954,1
7.788054732605206,212.69145728305188,6.998961533138952,360.6682590490468,1
5.1918343271406275,211.09418477114804,7.23869130092435,323.10928513649435,1
6.869638941459091,251.2934475373417,8.803174745405899,279.77685654559633,1
9.058628424072683,155.35755713289635,7.251978855273583,343.2339769805977,1
7.29188832527326,127.54429714087505,9.754475933171076,247.33541192889663,1
7.275908773683996,175.22037648489427,7.886854526878826,293.3098536568155,1
7.207886781343905,175.87029407292718,8.066059052365775,320.102172631951,1
7.082300649174803,169.4689272555765,5.443386888459755,350.40184898110226,1
6.286806948436977,258.30005161775443,7.483257698182117,328.68064962605115,1
9.79455869937693,129.87095837698382,9.390842592507877,291.980083478375,1
8.210443565143713,167.10219152011487,10.422841783337924,243.48594183486807,1
7.958984291884184,171.48362468653875,9.537735147164778,259.9799661706749,1
6.552847474374976,198.8069396513827,8.691206175159937,274.90435120291863,1
7.628552723143854,156.79369424379345,8.337610433523373,255.04319358074315,1
4.790840540243071,268.720881226567,4.5545736271835455,377.2411613367027,1
7.710959938844849,181.93812564611977,5.389248620834634,390.59639197646226,1
8.291299005968142,211.21703429690413,8.76787503481929,275.7673210671818,1
9.032660579144682,121.44144151263784,6.157490739246978,372.92745570034015,1
7.129424730462989,178.37235229089595,7.487823264368269,312.98272670844756,1
8.075494507899103,195.8049958466869,10.493840916586826,298.737219288431,1
10.04967371845643,132.83283666326895,8.550572663151964,323.5080720095449,1
5.667650646643197,229.9283665401693,8.77430610207418,293.5742499094306,1
6.795469009842269,187.78302010878767,7.486598423987717,316.9569344844357,1
7.296037733901175,235.7351929386128,5.196212760217538,377.19066570876595,1
5.862641232845869,185.06521994820335,4.382721317231579,412.6901113506213,1
7.29214180515922,174.48042698544876,9.511792391790864,259.16496516577706,1
7.821970940156012,157.1815454954205,9.08403988031659,324.85165866026335,1
9.161088612884836,119.841904634348,6.105573328902787,343.2892340426031,1
5.564342490630351,256.20882997776937,7.212253930841305,329.33836637555214,1
9.597191856878178,167.0889759575684,7.9444693087435,346.0750158091867,1
6.9642259425787305,212.76449436191095,7.675187645707463,321.25089808107344,1
7.672909522943807,152.87830510283902,6.231913253120573,343.439017311167,1
5.382489039471649,240.0182138905392,5.551990467549905,397.7000650145908,1
7.022952113429302,264.52560648586996,10.95620545551429,262.06455140067135,1
5.500186640904189,254.67270502539407,8.369354097772296,347.81651449635694,1
7.54370046605691,161.6231416269478,8.493406748544633,289.9599528593499,1
6.848331559049443,159.18805013792684,5.164448054837886,373.99171050123624,1
9.567822726280443,173.11149825407034,5.149999932263159,444.9705519713224,1
8.52966934763357,157.7004810745708,8.926826327180082,309.54197739161157,1
8.065339036104211,174.1205842541131,7.490944013599902,315.18040538058506,1
9.495456381941786,185.87859436173136,7.52737530907068,388.76865661556434,1
8.052893916459475,198.99447428347503,7.217787957548947,338.3969096955494,1
6.425873866275697,188.98028152061903,7.571122584488707,365.4536552185631,1
7.757269665668284,213.04844514753444,7.635152992155966,363.68481430328154,1
5.117390302624234,225.6574044119953,6.207729477942272,371.6493915314526,1
7.481535362094441,218.261169772179,4.8706603780270115,407.2965498146374,1
7.063646975622253,140.61286572717435,6.275304600259224,376.0461562079458,1
6.87645104288265,190.84451360492767,5.630557592180706,363.83170570613646,1
4.812433652167467,250.1839535043675,4.3626411979283155,398.1619035842361,1
4.78886106249815,234.89370257412287,10.850036483517218,187.42413089573415,1
6.505872509363588,240.28791166558463,6.775277154369163,341.72823932230995,1
5.628406919430697,226.8300425846444,8.012496989065786,293.9242727590375,1
5.966000488790355,194.7962210453863,4.466577191045226,404.60998206731705,1
6.3194315449597305,180.96562086209,9.960552065163297,275.5917457297022,1
5.991283475366895,224.6085627613308,7.3838186809894655,329.73154660168296,1
10.272444272154384,163.62462341358955,10.068205367364207,269.6466556128218,1
6.887414371129534,223.60305799350795,10.514466037259698,253.83055215248817,1
6.512900833266178,169.21747977107242,4.613310782608283,375.6123180118668,1
9.73956194896991,166.94886404872258,7.23592175948416,385.05913433199646,1
5.5419790193089264,185.67187362857936,10.236175974570024,209.47105843525284,1
6.448931033409073,240.24477096583743,9.077984756164897,314.590477169241,1
8.544708661673045,181.41340206347968,7.555029709998242,350.39708194090184,1
6.664003050003359,199.58871845460953,5.257789016285808,346.58455649654934,1
8.736371210915214,194.67768716286196,8.85554447353044,329.0042049896143,1
7.146976296126542,196.5626845593928,6.890505480307937,320.10087527999696,1
5.040331692395899,232.23447906840016,5.929307621591023,328.329579682243,1
6.259651602740059,208.37943033010623,8.56548727319319,256.47383860292905,1
5.767349596865663,272.4721780907016,7.728859875071584,315.4049171336671,1
7.0889406421502255,206.36412193936965,8.08824196976233,321.29614145628665,1
8.029181612754343,158.04039836256337,8.433448388281507,283.2704951086299,1
4.72578556493077,249.67099941958304,5.03601005290663,378.9986844595122,1
8.195765359895596,214.517610399437,6.2954050221532505,327.1938978986331,1
7.039094321089831,179.64522454627132,4.945555199305746,389.8892709414269,1
6.945224092344811,220.96004111995595,5.55166044710827,337.96389055440017,0
5.742110407437118,188.21660401782236,6.202721182268095,318.3766763853137,0
5.596627849736466,177.213791697649,8.435470110486323,303.7341659167977,0
7.350378986684694,193.63336684342391,10.41658888057755,309.41688280220956,0
6.262798867453871,206.88974832096005,4.528076190732979,349.73466158479204,0
9.927023723224528,208.49073832297736,8.008618310012316,340.2378242732727,0
4.961352728384606,166.25996162297542,9.922077892734912,295.131831185993,0
6.4570975247378914,192.26494470628745,8.832137591649273,335.9701137014056,0
6.53936951037342,214.638602791759,6.485594270819234,336.9748612668876,0
6.252410004649734,225.78410088181147,7.018164992223185,303.7916880582656,0
7.967344823111112,180.531706882548,9.86823789169532,325.4968478984836,0
7.60952119012474,223.2883935684083,7.030699301374778,310.63244990609746,0
6.887863943894864,173.32502242479376,7.488703142936128,334.0980227111919,0
9.879071257570804,208.90564522641387,6.24024762050264,366.8176388395701,0
7.638761770450097,178.2716356163275,6.5480978205934415,362.3328716997573,0
6.961891686003921,223.59583899581307,3.692065358403253,343.8272756683763,0
8.060609623630814,208.04271074179587,5.620298799083457,361.97042412905046,0
7.240271791102996,213.42313924496764,5.9278681269137286,328.35920602699804,0
7.486779708528253,199.6777844725584,4.960558357925921,342.45354570885956,0
8.410460642866257,234.87652439147607,5.68171619688383,362.48956029154095,0
6.3848240094579065,243.6880748737545,6.697657120584026,297.1855494832449,0
5.873157137066786,153.67338148945828,9.752878651924869,319.35674331995256,0
7.858662778844826,210.95475397154036,6.509065394637483,341.3418986714621,0
6.728004385653386,201.12689562562372,7.663987986322337,319.46349086183164,0
9.112786250314787,205.94107207996652,6.962789991381202,330.9342897660254,0
8.07980835815327,174.1610935117429,7.295211586223173,333.58254177929126,0
7.078659419377965,232.5818483030484,3.9143531837208743,334.1611266826414,0
8.043889299098865,169.68822486897415,7.837861188542399,328.93981708544,0
7.040244978430556,192.955982524112,6.422359010887423,320.94884424973674,0
5.483974108801343,166.16183690283327,7.607610852809875,322.73309440942603,0
7.26659453474728,176.85369633581055,8.261778152453603,327.17225244295366,0
7.240351005742477,201.99719579558885,6.7371760497044075,314.04313722531634,0
8.692115322047213,144.2363578280657,9.202633941435824,347.9751368047353,0
8.639540977998708,168.61396655389785,8.4516010448867,355.2138965988797,0
7.179864148534108,180.85421061094956,8.263503442433247,341.3024863096711,0
7.163999222574383,203.78159785067467,9.412034556261546,320.25891722842846,0
6.35311030182946,206.2698099355494,3.723776180465787,348.20986313265814,0
6.681553567542745,238.51244061504585,6.30445910663101,309.23700929091484,0
5.44532598066911,201.37945912207348,7.208945954961548,331.58748389562743,0
7.539881892843843,185.82597533815368,7.442998712138735,333.07963014214306,0
4.370476580258797,188.6540372531146,8.117114132677262,301.02218217666064,0
10.316400384553162,217.2668424334475,3.445514571005745,397.7549459751925,0
6.599593818953803,198.323260816452,6.23423148205243,331.49563679988063,0
7.920794564373236,173.35715056714022,6.947895137367302,356.76811934454196,0
8.237142633897012,190.059694941258,8.385216673487097,356.0917613374257,0
4.775983438506525,196.27396370686995,4.942929900651313,329.1439120958413,0
5.903465715091598,201.8640323463781,7.692154202402315,313.648071698207,0
7.705711006313976,178.92285762430564,8.226228135087709,334.88991057789354,0
7.815121777828159,190.3139043160345,9.186893055149625,335.6387256514536,0
6.139743031734375,168.44421445078433,9.49458169766203,318.0260869386588,0
5.041405027891031,193.16785349406788,7.842974787706206,322.1069974621493,0
8.675192691679182,200.73594119781825,8.630380615158643,356.8054650244746,0
7.689358003612376,221.35688549113,6.269309000717355,320.47810589685275,0
5.6717623259348064,184.78184191345,5.314759315288798,339.0564796128674,0
6.624806427804383,204.342927508927,5.980401833086066,312.3152294325907,0
6.541007699013848,195.56688949362348,7.108628055021516,328.9985402091007,0
6.340809022225877,158.3427412395423,7.599751702318177,342.4477002050769,0
5.980357226763917,181.25870473997048,3.6885044472211,356.1666134614901,0
6.427512442841498,178.32655536456488,7.294554070379053,329.6952227420036,0
6.109073311509666,191.75557141833468,9.064612799735334,312.2019838188006,0
5.842933080915621,168.29528712076493,6.878347938601747,331.4776492735007,0
5.345887146753815,184.7845747163865,9.72710331796349,319.0304951001364,0
5.386307352101625,212.5929905085604,8.124231912485545,318.7916672292244,0
9.919478425557038,207.0655873426311,7.03931085119713,363.0368508408951,0
9.418296121790158,173.6402158219489,8.456177900240938,358.29206415435345,0
7.291957039597602,202.32904415934777,7.628746941681399,339.82901389730023,0
5.608745231813571,152.9540623182781,9.34598146539764,323.3933401888737,0
5.7011546449116155,233.51504254978772,5.895464025261905,310.1605448625213,0
5.018132384268232,169.3972376732479,10.711475410433692,297.01327205054207,0
7.025305941689352,202.80908099349176,5.239013199777052,335.5487189196007,0
5.770620969105658,194.50014381121505,6.341797302117964,318.788932932303,0
8.437875983021623,183.1066248848405,7.40001948091398,361.7796821265965,0
5.90707826866672,213.4710813437128,7.924762106897907,312.32994736609527,0
10.252734368477768,217.73666923136716,4.338353353084402,369.2977086485563,0
8.206499937809191,182.90535936011904,6.662948925443871,347.1325620128893,0
7.286167388039818,208.4440850753948,6.856967134399797,336.04883168912306,0
8.809296431775966,226.10590083272209,4.930380712258765,320.79938221416285,0
6.641500687280974,198.88440946619727,7.327729345294117,318.408397185988,0
5.906441764582054,177.8913689232541,8.869267959996662,312.015798244762,0
5.389845930491161,163.34435237618916,9.092721172985096,314.2375769104837,0
6.503638200451563,163.25663438144232,7.641833653493535,334.1031197774128,0
8.742229881827978,179.40980374490414,6.577127953867105,368.50432101032777,0
8.394397411757225,187.64341139617636,7.84026050655083,352.8356398453932,0
4.301373467127349,148.73770094538864,9.242652786863514,316.7644064543525,0
8.313773604321764,196.54769644770488,5.310815229913601,364.405067278873,0
7.510943342127445,182.19284737661675,5.948784613313245,357.26573213528604,0
6.978290867613598,191.85848413660383,7.27943319506844,317.1841648795262,0
7.460727220198072,237.5796124964799,7.277442761541138,316.56233127238585,0
9.049166054297842,169.50925435200787,5.7808226207701825,386.7004632506245,0
9.515140615244428,199.08131728073573,5.976549511454515,367.23079221725766,0
7.494212046966072,210.34727565144365,5.922704259769252,339.8465770390035,0
6.624572527652799,172.0554706876328,7.079933969807632,338.44127675094705,0
6.032188902899926,200.42075551956208,6.516518927861855,352.01863792589387,0
6.344095425001865,164.81720743858654,10.707015582959428,316.1444503912001,0
7.459144859485703,217.70013025762503,4.639115857837833,352.4244392243991,0
6.361666802587903,175.0439988645357,8.243781226930494,333.94710715040463,0
5.7398163326022,189.827788557758,8.110140336918443,313.0573324042814,0
8.805177745264922,157.23198163521266,8.848262223584083,356.77363753195107,0
8.003031485090926,186.46308214058988,7.697323746237285,355.7260064460456,0
6.42736514447551,202.94497913771383,5.527620653059023,338.58235390848114,0
6.124672270969831,179.57975245979594,8.075626885846768,303.6469276155788,0
8.45790103691031,228.7321522076208,4.142485398906173,356.30482527606006,0
5.772197393568782,200.14497076398357,7.132239772698276,318.6434911867856,0
7.895045662146321,174.69268540353738,7.668315445257313,350.5354180037599,0
8.57673992840484,221.15025834839855,6.222626355657602,341.80921002119294,0
5.596729817575806,229.29509813327937,6.500953108308197,323.99904902734613,0
8.145632374254966,218.44080422593177,5.507649677768669,334.64488735974936,0
6.665495068276907,222.48777206240769,4.970958566316776,339.0597495868991,0
6.499067997822331,173.7688739026883,9.009055719782308,330.1646815742019,0
9.735889387811044,209.76151279365297,6.106566875517484,358.19312075764196,0
9.268281894641785,204.36048528423495,9.070126286573686,328.2979467927449,0
6.475885398609551,177.29494944025316,10.096587966022383,305.24894474554037,0
5.284096687429166,185.70549232396007,6.132545673577182,328.13958165742036,0
8.269944709732332,192.0037756898031,8.377233431257475,345.9873539414137,0
8.214099764451955,192.17712656848596,7.536023170642026,343.477261505328,0
8.719764331543185,219.77889849178385,7.26876508884632,340.91849040741107,0
6.492638846153852,172.8639603240125,7.736569500362128,349.40405718167335,0
7.814524320753557,180.34730837108663,7.489006437759974,352.2770291239511,0
9.652562935021928,205.206058601135,4.945416598638363,386.54118470183,0
7.386837696427604,189.5958143192247,8.420763302362689,321.5677644592065,0
5.497580321451809,204.68286959451092,7.60413034942968,323.60878586364134,0
6.268953336634952,185.7066466104881,6.717666040541136,318.22794217017383,0
4.029052709937867,203.38685650310157,8.550483092447966,279.67525562479693,0
6.412707041754053,204.3580968505607,5.204084472211437,345.71750030275956,0
5.548181849115771,204.25989937053495,7.027226155631311,319.20293529760403,0
7.4686170188765795,240.3453052406008,4.536412951344509,339.2213511911472,0
7.918150470853139,214.18661094783613,7.290877675600362,341.17332171858976,0
5.433242116512631,201.78124550414304,7.286392323989023,304.4252752003144,0
6.715719087979793,195.19059854334432,7.744695762882315,354.2089231882362,0
6.576845323081143,156.22176808976658,9.759897651507403,341.7493777183877,0
6.624943599869574,185.4109329251336,9.47284496887071,320.8465068608219,0
8.273643584335904,188.16075105389115,7.410890857875185,346.31977379444396,0
5.1714340940560835,207.28053076460185,7.287925242270102,300.2542576645056,0
6.964198299767605,193.75327979898748,10.18460459991426,307.6945220861755,0
9.04258286604996,221.3201843728941,5.325852714508289,366.6684084746754,0
5.970578907790694,202.74552028375535,7.872037771336379,311.1881847351431,0
6.273805781551276,191.8503964181032,5.112750509869737,349.9495295846939,0
6.604007988638578,212.9784673953189,6.608205099166998,325.3538597390556,0
7.143941990149046,153.2363643879686,8.444687184831874,329.4044567185402,0
8.11644657034648,208.6891531359055,7.513870224431929,346.42378707303953,0
7.665187780430904,209.997246463362,5.543901316277938,343.4942197241109,0
5.555352972792188,154.3006836502833,9.644996547731552,313.470296699179,0
7.543931304508226,192.2345407719911,7.241343464835192,336.151049803892,1
7.3401708843321565,210.11881256065905,8.867293830473216,309.661577518229,1
10.015189062467666,210.1267169600137,7.198432414854298,363.5618201103673,1
6.334162775563274,197.48232643207052,6.121463538019163,303.5503239230728,1
8.892998479215112,224.07818298371927,8.982036448800589,274.68945853272015,1
8.165714932759002,203.4193306887763,5.5743416672346875,337.2523246543811,1
4.931958445234491,164.66676859700692,7.411483499547991,383.7826259115355,1
8.977821883109304,198.9962870125076,7.569518149893523,352.6858427866464,1
7.372611795824961,220.3871636355989,9.426339354029771,274.2068036850766,1
9.10733038346176,202.5147113672722,5.575906369507383,334.7173347045231,1
6.7046354257784735,230.7669397865982,5.94369457895465,223.23581613133055,1
3.623165848258655,156.89891668869294,5.02314259061121,388.7522530536979,1
7.966856823982582,186.3533610472728,7.832473707577792,393.7670457263523,1
8.907987117561257,202.46121129761875,5.431878695884324,330.8271327591177,1
5.898726324805972,198.31001978048192,9.12490032158066,326.2542815359668,1
9.51462662210288,215.7255270197802,7.547859470408599,321.77621306029215,1
8.842463655897197,229.96442239785895,10.508809892873716,278.42826495080095,1
7.721078493617457,208.43859260220216,7.6853697349708545,286.4035215485703,1
9.0894210984221,208.9147200392939,6.895013644713986,321.08046524060876,1
1.757037115490783,147.58183139318666,7.728177044016057,376.012933045253,1
5.085429352833509,173.5659710719438,6.033247172047696,351.2712670306564,1
9.545270521249014,212.0463910751363,6.2038687851292345,316.56731934499334,1
8.596767212344783,202.3431874909089,7.248624986357715,373.6533276680724,1
6.436444496090232,192.99566481000423,7.640874321804035,314.92273899079055,1
7.33347772602672,233.72135507753296,8.181988064844402,224.21250304477925,1
6.144759037662152,210.97974749526747,9.203614112389076,271.0971043194311,1
5.393345914423263,172.55026149278058,5.789668676373399,372.6219432465146,1
5.624819996402396,215.82287257203353,9.256097772286736,274.29230540617135,1
5.768868031092238,184.3950027880672,8.392833532289163,356.55269711988245,1
5.251353815475827,167.92433600731957,4.023081338990855,377.1434888935286,1
7.68878591609137,209.18562534531952,9.817335635498171,294.34773223445876,1
5.8427546011896965,202.0447752679476,6.64391802773037,290.79595450917157,1
9.96124770904986,220.038185981074,8.428753588042051,337.48361004403085,1
7.417502636689077,198.70565298813403,4.790681389223984,289.3313577693062,1
3.633162828862528,179.35057672479883,5.246381746649555,292.44053636393704,1
9.900814840038256,199.0837517570167,8.14664316834556,380.11302950022434,1
10.26843050116335,218.21668247048092,7.512608141042463,334.17807471095637,1
6.0172609236891335,206.0143997782997,7.582123856166227,307.7044735832638,1
7.110845138033223,213.88633690096805,6.048437038051848,245.9542529513587,1
8.129341720237186,211.1233123490705,6.779005476818379,326.39795325728005,1
10.252816232929478,218.2797000559973,8.657341897259338,349.5295678863063,1
9.239440361060408,212.56907634315343,7.172920416881898,324.1289152553997,1
7.071314192217861,213.6196250194865,7.602251873891982,290.05721880909675,1
7.11589526567209,193.7067445243445,4.9243889968068135,319.0569513003889,1
