ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.49553417939064753,0.3728439218571729,0.5446950513256325,0.3294294314026204,0.4343187749841283,0.6119997388142034,0.6052846837313414,0.40255856651128213,0.09993798210765827,0
0.5805495795725456,0.6313907439949872,0.712416978791208,0.8548439743187467,0.6457745337080301,0.4974157953783043,0.2036478078289815,0.5360951477497538,0.38844038394512936,0
0.589643082247276,0.551867630265939,0.20854688155543558,0.42522315463299704,0.42292921331274735,0.6709121274940731,0.34427206074080213,0.6675710275848482,0.4511418214665903,0
0.44835692571670727,0.8936790054440964,0.6078541694174519,0.5713676343657508,0.6686397805909654,0.6930290739121998,0.38440092917968466,0.68302090408893,0.26645577518749836,0
0.4896502151229315,0.10156658604027907,0.5302408931523661,0.2489589983042762,0.2713459928897168,0.8244973100717378,0.2502266822242027,0.8253694046572886,0.5505901049205892,0
0.5259009680898787,0.7235199563209742,0.6054044957405955,0.6016012977923051,0.5556204259538342,0.5850157296355246,0.4734017346270203,0.4828487009887405,0.7228359466228639,0
0.8372247100734433,0.5152718851621062,0.4770732607384481,0.4628143227498537,0.48324967496389204,0.5076045839470144,0.5898088984839661,0.4202721860516204,0.3592648014194967,0
0.7191432305605132,0.5607811071019673,0.6380826208701987,0.4021402696399135,0.6473622489259526,0.6771047380014353,0.4562229637527613,0.22856542757226683,0.16205697738801356,0
0.7492370865170388,0.8573671434354723,0.6235786886218033,0.43576839203789625,0.6342563352555981,0.8575839470848047,0.599759575323309,0.4183696910337325,0.03478092371513738,0
0.5446973907907938,0.5403757657287959,0.2546312778199299,0.29602379530589024,0.39853163944986275,0.7751380803505653,0.22552329091825168,0.38247373470205254,0.42251455925242976,0
0.4645459519424317,0.5070090425766623,0.5947684762201756,0.5635144062117377,0.48343147555615534,0.76832846787376,0.5826257722478377,0.21589323810866437,0.8280033953864822,0
0.5569793844811177,0.6513183685784613,0.5312808596912096,0.38377395136818926,0.5268378060232851,0.29147448425878403,0.2960748015516421,0.7717615943655308,0.6867248845152325,0
0.4001714700731261,0.1140266318067243,0.4774087990396053,0.6402804651581748,0.3179493473701057,0.5316076933310597,0.5285739013848876,0.7489706998694011,0.7585044306278467,0
0.5695753536261053,0.01605759852020018,0.5483001504983734,0.38641242330975445,0.34913907081129847,0.48082716359186456,0.4611734668573526,0.4706221555496605,0.43633183714690815,0
0.7641411359310049,0.2879520021040655,0.4634949212832118,0.5812720935118363,0.45344977366846756,0.49981311226656144,0.2712921640934169,0.45585307817646126,0.2935499286583106,0
0.28005706280343423,0.3105082320508261,0.5432784972514428,0.538486782728763,0.3744505947983458,0.32799582455798776,0.45205723934707426,0.3656600336835029,0.44911982642087145,0
0.6998518126863332,0.3660626667331266,0.259774679465873,0.5502786893660354,0.4125360066076461,0.6045907089231349,0.915419725220861,0.3418237720382337,0.7623579333548661,0
0.6963400877706503,0.5465616960827264,0.5113495830694736,0.6509441244711446,0.5842116747119721,0.5175691293614885,0.6517318158576106,0.45574777362739494,0.47563267518890434,0
0.732626016768973,0.8662332140002618,0.20985922820000702,0.6104293614911812,0.5486882191374205,0.3164293101935971,0.14509825788933767,0.6335802293596634,0.8674852658412251,0
0.4603315795695928,0.4571200269493898,0.6193340447804225,0.41718801297799246,0.5470622931758675,0.09811076394369089,0.5162037223522425,0.5804816662745103,0.4998076289225986,0
0.6893754064506731,0.4300436823232775,0.29137452907854083,0.10450213716537016,0.41166526289235084,0.5810981707509707,0.6586716513770312,0.3011365699072,0.49627323233254445,0
0.6357030895925182,0.6868615986308241,0.27947010242250375,0.5271828203420914,0.5418654557266219,0.5405738718280901,0.041431845509287,0.46375585582403855,0.5618390818268896,0
0.6208503294821658,0.8513427691537516,0.8156019922821819,0.6657760546236196,0.8145815493429528,0.30558024796812555,0.6739712151401677,0.43378071915076455,0.43984237543332827,0
0.19298724260152975,0.5966093153577744,0.44909868439538214,0.6891837698340219,0.551232981930852,0.33774043109034174,0.7139809771964936,0.6820921793272061,0.2198965619610504,0
0.5674313780584168,0.9120263753873281,0.31084106901483166,0.7452937864685102,0.5837951059192807,0.1969407524077717,0.6553679632157152,0.6779798227173114,0.6469873362610562,0
0.8562895122696368,0.7764267836531322,0.3385941540677696,0.28283939153461357,0.5946105447542316,0.446693496884354,0.598950638389335,0.44089158194156197,0.36882378714271236,0
0.5372085111836185,0.12084407253699679,0.6115897914319761,0.5001192367116828,0.40912816790909534,0.3117565835204814,0.7248075577213553,0.6685513327740433,0.46425664550361245,0
0.7022889866658033,0.7182881675025847,0.6450837019967791,0.5936125946016051,0.6196609032763722,0.5115466836947863,0.6064361053053362,0.5773622618967816,0.45125240265403394,0
0.8756740654489225,0.6294717506346043,0.6165444688145469,0.7329864366221708,0.6205694436358103,0.4021392502641027,0.07005850703358041,0.42348906622262367,0.3354161603489164,0
0.5859042596645331,0.5693097252754746,0.5547508709419546,0.8230338898803421,0.5959623923939703,0.3582665887432487,0.3448545054720658,0.5158198967666006,0.6031575524350562,0
0.5006129046564733,0.5349273395974663,0.37819979178798485,0.38635019329336495,0.4746875660329964,0.6212932011409164,0.621326434229006,0.27191865227774126,0.39803454744566863,0
0.5141719647740212,0.21587328953078946,0.23884305262217395,0.07270182058732709,0.18296474837970936,0.5240184345421036,0.550972846243348,0.4759528661812996,0.46076663158702497,0
0.355331682307413,0.23760015355867295,0.7816321671117391,0.5039505008920527,0.45240868187929306,0.6631309587600085,0.7197490021192777,0.4644956887359531,0.32588714783371414,0
0.540676073236813,0.24025291189331885,0.398187916056737,0.2219159765697259,0.30197214747307827,0.5278751149441915,0.7235264672685887,0.3773662846366201,0.1756450407787197,0
0.6457396873812442,0.8110126678516254,0.7184323363181907,0.8255030177157817,0.7228356790454448,0.6033088135183396,0.35513674242335497,0.01811202101161004,0.3988309739157005,0
0.45837629580383127,0.5046401609495492,0.8038733827534341,0.6329975705905311,0.654587351450306,0.35137384535396643,0.8186479098537849,0.2227212582116515,0.5530510166333055,0
0.4745624324858093,0.46923029670343297,0.627736905084328,0.5050963721115393,0.4496566498281263,0.546935073272058,0.7783154874367108,0.43894552204301834,0.625981347749487,0
0.4568984358156117,0.272077169140143,0.3260487160876447,0.5503291840817932,0.40379047169388743,0.27865497134685446,0.3872930416151073,0.5307583764860837,0.37869595542756257,0
0.6607293023341434,0.38053592339642234,0.6206269571892005,0.7449756502989137,0.5011497330436454,0.4333421014337191,0.5881596957360883,0.6707885213243031,0.3538099880634406,0
0.8020750999613118,0.5332034656454513,0.28694966611233985,0.3375796683233865,0.47624087650762126,0.5139781613867369,0.48863605482511835,0.46852788005148727,0.44883818081110566,0
0.664498382886468,0.5262401878922894,0.6049979795095014,0.5219761540118975,0.5342355490655196,0.7184879623963885,0.5995686320575887,0.49893701230398385,0.5739036438510478,0
0.6342512345848991,0.5475150830746024,0.5599658392944142,0.6065029014615757,0.5139968900770299,0.5940488308554421,0.5913244283923808,0.7249370854903867,0.5426206690579548,0
0.34862353184252126,0.652445895267998,0.48457283063850887,0.39256536570076495,0.4234242568388678,0.40981653924734424,0.7043950686870488,0.3592361483434317,0.3678747956422415,0
0.47111155319385556,0.47574034309428315,0.295990078518325,0.33737090665020547,0.4721155700743805,0.7366665801383729,0.5190089688510112,0.4337937404619237,0.3981588000520738,0
0.8224800856155657,0.9273145718076843,0.1838590899708608,0.6610373242195218,0.5856457851713841,0.33615155642853595,0.5389197012497945,0.344921516004045,0.6563411275889357,0
0.8088088108833865,0.22203219789969084,0.5260548678723146,0.4789119948363717,0.496759133911663,0.47801907564621554,0.6288022427934257,0.7683584638461177,0.7236699125740969,0
0.6117980513518454,0.5182584765976908,0.3607195958948633,0.8593842286398851,0.5832560054163008,0.4854862869448247,0.2892962649682858,0.884500943417061,0.25040231475191455,0
0.42807766717421164,0.23588711113502583,0.5546517729161496,0.4284638172085319,0.3737787788907782,0.2485645586450573,0.3538326540696004,0.7195070286176379,0.6687848190097401,0
0.5078617614585411,0.502899601043313,0.3910576532876327,0.16947717966224077,0.3509126971421666,0.11703581546159507,0.25098981809450643,0.5841669349435389,0.6419451532298084,0
0.332384071228498,0.3987303159225111,0.2985645713437671,0.7413022832220028,0.4590341172178864,0.8555333766277378,0.3924072414323333,0.45128747760536697,0.6045938640136191,0
0.5401221225901005,0.6267212568084773,0.4437100363189636,0.5270837091375706,0.5204360951700986,0.3433871567244621,0.23805651821700144,0.44102191930380763,0.05988477539985135,0
0.6209294358156681,0.7353757464772489,0.4815303800974222,0.4005721884770905,0.5210048819158202,0.6001963640625082,0.5030780981062885,0.16277548670204395,0.4388450826335164,0
0.7394008721663909,0.785562299262872,0.5075477195472577,0.6866203041541766,0.6152756000503903,0.3960310316898147,0.30701114974365445,0.6080566238889474,0.6481023267379822,0
0.47116902314406306,0.2243029188622941,0.38432906658847815,0.6438005731879204,0.4801992419405819,0.6200152282958656,0.4961134347714844,0.4591097078572546,0.5846417353389927,0
0.46331758671169365,0.15004974133561105,0.20966821802761218,0.5687227054750669,0.3089260587500452,0.4732325363515007,0.6158250978596236,0.32279825301493703,0.6556923021956294,0
0.579685821326239,0.9934046861512643,0.32211006334666553,0.629842445860351,0.6717286684806248,0.4745599197998358,0.633865976042005,0.5296108318522648,0.4330231804705338,0
0.7111684441267457,0.5303867321886316,0.5899375631052616,0.48420544383157005,0.5619543722868163,0.24031771839062288,0.6838969736752113,0.5265239022881408,0.8051218583846053,0
0.6630598333565969,0.059217077148318316,0.22467104825795153,0.33856480349916745,0.27382492006564624,0.6349018725913689,0.3670505003611746,0.775407186353001,0.24534944761720578,0
0.6769209582922944,0.5594562560256576,0.7871492130486845,0.41691967141141373,0.544107961526445,0.43880250540667576,0.5953258504693244,0.6545067054197977,0.49442980716459906,0
0.6312719115009046,0.4622049915352613,0.16634073787121129,0.21282289598564555,0.3584874973311676,0.6782294120252913,0.5654770222058442,0.711811936630791,0.6449972016035994,0
0.2957979359131148,0.13861202086089852,0.6438168176591943,0.7392669351486193,0.378441336931831,0.5170820534087477,0.6636406132764164,0.46278610854521746,0.5965028262979747,0
0.5730458588504459,0.5279688380912607,0.5292444112492692,0.5845008456969045,0.5234227411491604,0.8374045367867358,0.4524920971820705,0.4583392474007005,0.3998207078863676,0
0.53620667391506,0.35702303180337386,0.5366670001216124,0.3003984473437661,0.3759779745453943,0.6265070213522367,0.34153327068396994,0.4884279601966932,0.4632937294453963,0
0.46343708766283365,0.5222164437441209,0.6918119232565175,0.7224779318983051,0.5502534518889833,0.3099651931131283,0.22066870559506802,0.6499619721145535,0.6514327843154998,0
0.5011190026752783,0.4056977913421773,0.6500101100518454,0.5761222908821151,0.5396480057621775,0.6070321034409949,0.38796954048801147,0.34256535159822676,0.7071289137400628,0
0.3839438933524118,0.7253774632618639,0.8414981746012918,0.7288370329320887,0.6581562821160148,0.8411242969244975,0.3864505938961309,0.37512793145854867,0.2393971561911184,0
0.5265658941824722,0.32379908983846456,0.24240681284064064,0.5039231515294793,0.4036761213597903,0.19498612089364592,0.7326742816194085,0.4509857577160766,0.7950151655352918,0
0.43861087559492296,0.15082766417576013,0.3007201260171754,0.32236046565733634,0.31515588632031916,0.7470887747174793,0.37206577316063166,0.5179347354597729,0.5128436145594054,0
0.416467420277683,0.1823235350952124,0.36411008300115383,0.4246697541471129,0.382746629674174,0.15705925322296346,0.46959729874226797,0.7437020090978022,0.7898967272609138,0
0.6276078274347434,0.37399937470463634,0.4065680106094796,0.56101792285926,0.5140506361806473,0.3761155927151811,0.2062111170193178,0.6129426903585,0.5462487816589326,0
0.5850806844005297,0.4298739650703808,0.3597336954550998,0.27316630965375865,0.44152986439603764,0.48265711582370324,0.5930320248424061,0.48133707010191745,0.6021895731074626,0
0.7781922132063582,0.07617734103537835,0.35372643741693055,0.15652649817217276,0.28755144627055246,0.6613719709260795,0.4298140218486379,0.6871902404644767,0.5540552023984056,0
0.22570910099156213,0.8297783146376209,0.5249096206593064,0.575862292883187,0.5593983807109566,0.5009253726724767,0.835004600896657,0.18575313906900032,0.20085134466192436,0
0.832308142055085,0.6101402846861009,0.33849384648672165,0.02179545075077099,0.3740335060953348,0.4938218605698957,0.7682562500928308,0.5424581804688211,0.35213651145357067,0
0.26583316293960363,0.048644425798259366,0.24576255352118767,0.2794322311113393,0.2527533571407313,0.5402796041555133,0.7343365782253563,0.7279566045443142,0.6144634628274691,0
0.4476926295569284,0.7132268841197663,0.3609893869790898,0.2702118111489187,0.43563410337256325,0.2798001982919929,0.44361003874246946,0.196514878825547,0.8444390385926076,0
0.6843624443761622,0.4159978873174291,0.28546248603988744,0.43736437590536437,0.4380672388488243,0.6472258749228311,0.42484378621940644,0.7347102958883206,0.41726273574109113,0
0.6376340491170469,0.2309166429965914,0.168022438615699,0.5146662714854308,0.2420954960892538,0.45709540716404823,0.6149500302154947,0.46248588386968625,0.5614491919944962,0
0.6427654104184652,0.9624115022766409,0.7696534388416277,0.4830785012693984,0.6905790453817204,0.49678245121694414,0.4670497740040958,0.3901575828802177,0.43414735611672933,0
0.8478237271989697,0.6740831243187743,0.33026767032118554,0.5431937625818757,0.5097742870741758,0.700555769490828,0.7499860710342615,0.48909723565276897,0.5484672103720905,0
0.49880817432092756,0.681778653627152,0.7792099666478747,0.7380288835504677,0.674930135562392,0.2725332404295844,0.40875329799440774,0.8490198913828715,0.6457781937352988,0
0.43779827855978515,0.5693643655968563,0.4945313053592474,0.43696933835537766,0.5628303041213158,0.5854652709461163,0.5273466073445293,0.6303401538465483,0.6688693512847147,0
0.38200318599674166,0.2733499767854372,0.5634506685255685,0.397101231139655,0.38565984710729273,0.6568173128786129,0.5370337437088863,0.44094108643056634,0.5445362836325867,0
0.557797615262577,0.4517357992247629,0.08985838392957349,0.055597606628793414,0.2457041622253618,0.44195325331035257,0.4251708295780586,0.47253296536805134,0.36663355885306315,0
0.7343267931688481,0.7035549052111632,0.6353679892359045,0.27338535901289357,0.5607774083658514,0.6057706061116,0.5188113350739482,0.34416653144074805,0.5068434372363485,0
0.5111901459380853,0.14774853615009959,0.5713244954608306,0.5169312593884479,0.36774724103828405,0.3839958368805935,0.48305388780368935,0.5903966414447923,0.3958963260594152,0
0.621873524468939,0.12362303238765268,0.37000922067919995,0.5748498568974424,0.3245395812640847,0.8731291574555927,0.7443165820384824,0.4627892627923094,0.06554876317714178,0
0.8378485902206997,0.765545826744518,0.23422800974277008,0.37458838721090343,0.5595411033935037,0.45303250946628526,0.4560355429187038,0.422203852828909,0.6723098057005514,0
0.7468493344890945,0.5393895291398121,0.4331506120766406,0.5197170685578589,0.4872756857615281,0.36563642385859785,0.5744894398929257,0.37951941100856834,0.7200477278950546,0
0.3614471561444794,0.9851966623771337,0.5861836842656437,0.9002161616022964,0.6568802531148785,0.6924938525695917,0.7175294725623674,0.4444516586800319,0.5888157803202854,0
0.7066099591221799,0.9241424022032116,0.5165450903844295,0.4109677824158057,0.6696791862411491,0.8587661631151366,0.45767633776685607,0.7252129766181549,0.6842467865346681,0
0.6166616674597488,0.3982776866123349,0.26583355524790475,0.28335927054378385,0.37115697694889493,0.5948220632722211,0.5823728774446834,0.44872442435381577,0.45261072819202786,0
0.29707619427028115,0.3872291959918644,0.5568869423554408,0.2260741462816935,0.3791124649637551,0.5054690867136908,0.6874765913356271,0.3868913198850704,0.33143814514739706,0
0.5471924773932968,0.4143671607444676,0.514161351386295,0.42457117102366326,0.4627546990594468,0.5953611409868665,0.5962772046999684,0.49626482008882683,0.6873030976834326,0
0.5121672063485009,0.5396388150537268,0.3800094426609619,0.36686105981762435,0.4238603567357835,0.4626641159929609,0.5869545994094878,0.48521767765511087,0.2475763229111388,0
0.22027542668064184,0.5274022972522091,0.6266844875157259,0.3198506439385124,0.4861255401643648,0.19854772041064636,0.6731287473643016,0.5994946544707087,0.34279662344612516,0
0.3336646542624759,0.5534648602868439,0.39090698978099914,0.6317963572975307,0.5557655495249448,0.47106356492086265,0.31477108797043246,0.28548734253557967,0.7879652826660074,0
0.5923852327536921,0.5716976105930679,0.6366516766868683,0.42447232423308784,0.516753627690673,0.712267189651997,0.6534501905276653,0.48850576847035015,0.44051368425944754,0
0.3247050834437704,0.851402303695806,0.5078170017992235,0.35059896179672134,0.6512952976771735,0.46499664101099303,0.6240612648322372,0.5045707967648221,0.48561317776112595,0
0.7841459161162095,0.9323511924766223,0.33465760403643047,0.13945358946821088,0.4973926045565867,0.668749031385148,0.33066400575979726,0.8705946000547773,0.5133398017403586,0
0.6292169210589892,0.4401481679343489,0.4533567104973506,0.5158983873033818,0.46980943412808746,0.3316931066085612,0.6360132210829303,0.5244896701001167,0.5132031808605902,0
0.7866780002158463,0.6265748093500383,0.6232068823492201,0.3804833206767098,0.5727297406747575,0.3245898115243789,0.6105571848427142,0.11210485353719697,0.29082100789695725,0
0.48234036844439493,0.5664031161001319,0.18522295636199487,0.358966725400552,0.33797927724952437,0.6434555059487452,0.289711259876448,0.5927042499635244,0.6242602481803539,0
0.5080500691142869,0.9825015776610634,0.8312050627781067,0.6309843244442848,0.7789859875693156,0.332337921472925,0.5434743402387787,0.646645117363133,0.5530704787728578,0
0.5251426933888649,0.7183599883092471,0.4108994369698139,0.7131454218115764,0.5287461306057031,0.4069364497432966,0.4747789345874502,0.6471145472163768,0.781287362628063,0
0.7905059707187571,0.17735485762872447,0.2898076844586512,0.8010536511676907,0.41997103980731176,0.867207363839738,0.18225241601953024,0.6275595996379199,0.4755396949117411,1
0.7490454435557751,0.06524282163155595,0.4407423292276297,0.6184110117894033,0.3844677409694076,0.5533685161532562,0.5236231954693216,0.5844878579298239,0.5016807629167533,1
0.5295792376378233,0.7864041596151213,0.8757323725084102,0.8083723465213297,0.0,0.3877354920312037,0.33875219258284,0.5844793486361859,0.4707369431826523,1
0.5664754173623946,0.542036916433606,0.4529554721918559,0.5756146934278019,0.34000881120243465,0.2526627899884083,0.5104792598920389,0.5916024470378276,0.4909107088218123,1
0.6142071647046847,0.7544509026603019,0.3141078294795363,0.39748770287617263,0.6329364120832777,0.4768151223967026,0.2851344653706583,0.7213714644059283,0.13410042739245046,1
0.6798080650542387,0.5663698958419369,0.6254864582089783,0.7220889935158562,0.376513977066325,0.34841408546908476,0.7417212747533276,0.43862741718064646,0.5175634627959808,1
0.46070631710223214,0.6171160110053432,0.3531577190282881,0.7259385247275615,0.41282246924760746,0.47951930408487503,0.43371371603137676,0.45670007837596605,0.3949049739327559,1
0.33382556695992255,0.632430474898985,0.3625237359973531,0.5473961076882622,0.3116164312030452,0.6206476158001557,0.5649585731394179,0.6288736432755571,0.5942846117952828,1
0.511614511500821,0.733563667545153,0.43485901376740876,0.1943858070374046,0.8350429822755138,0.44365077077312504,0.35723045617363597,0.5778435603777375,0.6091193243550603,1
0.6270377526458515,0.6008036161079481,0.6667532123734861,0.48828112336668567,0.5904089948593858,0.3502840773627308,0.5268284321081643,0.6987391939600063,0.3552870212701164,1
0.3709241208268895,0.5906914475284891,0.3281004948233987,0.5189417623256404,0.462596488488097,0.41492444961640446,0.6902607384797126,0.6947609246720263,0.4718912554604388,1
0.5364372769330717,0.845188860357059,0.48290530903577666,0.7190339848795417,0.31513702065884963,0.7492432079864847,0.42523328197411436,0.3875943938738407,0.677747440169795,1
0.7523781289599843,0.23782857001190427,0.3477561938702628,0.5206411962770972,0.5310804494858984,0.5805259570383278,0.6943846722336433,0.6910174677899876,0.4225783561921539,1
0.5780916075878737,0.06174567139092499,0.6194952720109657,0.8407022388003618,0.20473937357669697,0.5278779478330993,0.6628513350756845,0.42326562220106884,0.8207020303718305,1
0.5765152464346563,0.3635780437265279,0.5035666148583559,0.601839680431713,0.36118956414759124,0.3808364516269837,0.6698643492480212,0.39201079913841536,0.7574385886901498,1
0.5698049688846019,0.36769260537080906,0.8004108371182036,0.6247593424600213,0.4523633392268581,0.5919993833129096,0.6007762572992812,0.5546577631587187,0.4488432234048267,1
0.5574160667913031,0.32716620808193997,0.6660236826522677,0.28932830663969045,0.555472587776633,0.33578320725549454,0.7555800247159378,0.09261542838213398,0.38302737508845086,1
0.47894168905502094,0.8895469527317958,0.30354166857409237,0.5502209900873146,0.4815557407023931,0.8023967879042199,0.6172091931729501,0.5815248498974913,0.5300842527676821,1
0.8249766553320054,0.07647552523332352,0.4593082863578081,0.7941947454902544,0.356664380371272,0.5001004268201429,0.3620527930031786,0.6404151418349745,0.2547602108131894,1
0.6687058397287162,0.3121826466910967,0.30705405695664134,0.9261840052650306,0.19163969673076806,0.42014112955837957,0.4669277429721102,0.4402914799073323,0.7369592374735678,1
0.6438997225001868,0.339921051044967,0.5256964611549078,0.8129818140537444,0.24776856210970083,0.2794392435448892,0.5981745922036213,0.9696521430343847,0.6709335773586619,1
0.5051862271403053,0.5129021579099612,0.7598555869338101,0.7047135776194179,0.2985559734341543,0.6110739839975156,0.5014040499422875,0.6343115692116245,0.6685537897768696,1
0.6113030951261794,0.24692060688124154,0.5847566705357404,0.6594898597979095,0.2309688146093204,0.6527735511023778,0.46066550828870845,0.4918337152545697,0.5484148657181824,1
0.3313666260614193,0.9555201570264891,0.3956883378056762,0.17565205042141285,0.6468062804764948,0.9031071073567783,0.30407758928175216,0.6969922572170978,0.3291903555959219,1
0.6194324555059249,0.4061074252106318,0.14057035677236224,0.2824042025000534,0.6922538878900675,0.6978307527932661,0.6476637666777525,0.40836289917477253,0.5737971032616519,1
0.6766821196155396,0.5914691952860535,0.4440911612154205,0.7145192694495395,0.30149264421571426,0.6082912667738632,0.4042192407432113,0.5032623780615986,0.3685717635903922,1
